date,stock,action,amount,price,value
2025-03-10,SZ002049,SELL,196.15023312942134,88.9576416015625,17449.062138789996
2025-03-10,SH603986,SELL,559.0262688719098,19.044076919555664,10646.139264448857
2025-03-10,SH600809,BUY,206.8407638692044,76.08319854736328,15737.106905148965
2025-03-11,SH603501,SELL,458.94941245033084,19.86326026916504,9116.231629881295
2025-03-11,SZ300014,BUY,1269.8144309958034,6.4885029792785645,8239.194718647186
2025-03-11,SH600760,BUY,886.9677978599811,9.285542488098145,8235.977172603702
2025-03-11,SZ002180,BUY,1527.0187823509295,5.193591117858887,7930.71118482148
2025-03-12,SH601012,BUY,375.2898619723898,24.272024154663086,9109.04459479402
2025-03-12,SZ002180,SELL,1527.0187823509295,5.193591117858887,7930.71118482148
2025-03-13,SH601012,SELL,375.2898619723898,24.272024154663086,9109.04459479402
2025-03-13,SH600460,SELL,928.7064209096286,15.624978065490723,14511.017455993342
2025-03-13,SZ300759,BUY,2304.7821525420254,9.562186241149902,22038.75618788521
2025-03-14,SH601012,BUY,266.91981347618895,24.432933807373047,6521.634134540085
2025-03-14,SZ300782,SELL,1433.3234985984311,8.665169715881348,12419.991373116227
2025-03-14,SH601689,BUY,2016.7121315925767,3.2760369777679443,6606.823516610494
2025-03-17,SZ002007,BUY,35.861793690616395,238.61483764648438,8557.156079198148
2025-03-17,SH600760,SELL,886.9677978599811,9.872527122497559,8756.613641154596
2025-03-18,SZ000596,BUY,459.1987097885557,48.78291702270508,22401.05255654834
2025-03-18,SH603392,SELL,730.2457280368042,20.659523010253906,15086.528421515972
2025-03-18,SZ002007,SELL,35.861793690616395,238.61483764648438,8557.156079198148
2025-03-19,SZ000661,BUY,276.906112942027,63.2033805847168,17501.402442509505
2025-03-19,SZ300502,SELL,3175.8493416094434,4.2873382568359375,13615.940380229391
2025-03-19,SH601888,BUY,588.770503876763,29.284757614135742,17242.00149638357
2025-03-19,SZ300759,SELL,2304.7821525420254,9.648701667785645,22238.15539911483
2025-03-20,SZ002466,SELL,5046.115513262534,2.433093786239624,12277.672299966442
2025-03-20,SH601899,BUY,15625.996828675672,0.9627465009689331,15043.873770959148
2025-03-20,SH601100,BUY,2371.3639976093755,6.179291248321533,14653.348797012379
2025-03-20,SH601888,SELL,588.770503876763,29.284757614135742,17242.00149638357
2025-03-21,SH601899,SELL,15625.996828675672,0.9627465009689331,15043.873770959148
2025-03-21,SH600196,BUY,375.1066588812437,37.26542663574219,13978.509677117358
2025-03-21,SH600809,SELL,206.8407638692044,73.12732696533203,15125.712169222346
2025-03-21,SH601888,BUY,514.5622111312991,28.67292594909668,14754.004175971191
2025-03-24,SH600600,SELL,889.8622443361696,13.159886360168457,11710.486011668449
2025-03-24,SH600196,SELL,375.1066588812437,37.26542663574219,13978.509677117358
2025-03-24,SH603392,BUY,646.3246412573155,19.817459106445312,12808.512147604788
2025-03-24,SZ300122,BUY,681.9374719458912,18.615032196044922,12694.287995962244
2025-03-25,SZ002812,BUY,1111.2579401981047,8.139998435974121,9045.637895176396
2025-03-25,SH601689,SELL,2016.7121315925767,3.9073033332824707,7879.906034042871
2025-03-25,SZ002459,SELL,15437.655188189654,0.7461853623390198,11519.352330264146
2025-03-25,SH600161,BUY,354.25871706335784,25.629878997802734,9079.608052250696
2025-03-26,SZ002466,BUY,3886.733815626577,2.607717514038086,10135.503843413502
2025-03-26,SZ300059,BUY,430.89716688642153,24.326541900634766,10482.237985127345
2025-03-26,SH600161,SELL,354.25871706335784,25.629878997802734,9079.608052250696
2025-03-26,SZ300122,SELL,681.9374719458912,17.24534034729004,11760.243799277447
2025-03-27,SH603392,SELL,646.3246412573155,17.063491821289062,11028.55522999179
2025-03-27,SZ000661,SELL,276.906112942027,57.931610107421875,16041.616971319234
2025-03-27,SH601633,BUY,2227.1271616459553,5.90174674987793,13143.940487808875
2025-03-27,SH601788,BUY,13752.418658146586,0.9897027015686035,13610.805899070145
2025-03-28,SZ002466,SELL,3886.733815626577,2.4825706481933594,9649.091288015119
2025-03-28,SZ002049,BUY,122.3225264033475,101.59627532958984,12427.513071485515
2025-03-28,SH601888,SELL,514.5622111312991,27.807504653930664,14308.691080770453
2025-03-28,SH601865,BUY,7499.506523735737,1.6214449405670166,12160.036909660645
2025-03-31,SZ300014,SELL,1269.8144309958034,5.960719108581543,7569.007143189285
2025-03-31,SH601100,SELL,2371.3639976093755,5.943582057952881,14094.396509066502
2025-03-31,SZ002709,BUY,1328.602558634501,8.678544044494629,11530.335822737776
2025-03-31,SH600999,BUY,9708.657060006957,1.1187106370925903,10861.177924913858
